value/value_loss,value/v_mean,value/adv_mean,value/adv_max,value/adv_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,critic/target_q_mean,actor/loss,step
0.13693737983703613,-69.99012756347656,-0.43397021293640137,1.2567100524902344,-5.8357086181640625,0.7197471857070923,-70.42875671386719,1.5676140785217285,-94.64018249511719,-70.31432342529297,0.410674512386322,320000
0.4533338248729706,-73.77278900146484,-0.8239603042602539,4.987281799316406,-11.072982788085938,1.487471342086792,-74.2603530883789,-0.6810240149497986,-95.21078491210938,-73.99786376953125,0.36587202548980713,340000
0.11973748356103897,-72.78702545166016,-0.4328426718711853,1.6148796081542969,-3.3909645080566406,0.5962303876876831,-73.08856201171875,-4.79478120803833,-95.70008850097656,-73.09455871582031,0.4039938747882843,360000
0.17388080060482025,-72.97718048095703,-0.2962622046470642,3.5234174728393555,-3.21868896484375,0.7746716737747192,-73.0276870727539,-2.2693285942077637,-95.73127746582031,-73.17037200927734,0.4291967749595642,380000
0.25031477212905884,-72.3507080078125,-0.4436274766921997,4.110767364501953,-6.494136810302734,0.7098476886749268,-72.62998962402344,1.3527183532714844,-96.20722198486328,-72.6793212890625,0.4211515486240387,400000
0.23635436594486237,-74.38734436035156,-0.5102891325950623,1.4928855895996094,-11.468181610107422,1.2248575687408447,-74.65924072265625,2.1388614177703857,-96.14615631103516,-74.61932373046875,0.4196682572364807,420000
0.10554473102092743,-74.70849609375,-0.22163046896457672,1.413818359375,-3.511341094970703,0.753320038318634,-74.65597534179688,-26.582609176635742,-95.42568969726562,-74.87484741210938,0.39772558212280273,440000
0.16294768452644348,-73.70091247558594,-0.2825876474380493,2.7191696166992188,-4.324985504150391,0.9584433436393738,-73.80894470214844,2.0805165767669678,-96.26030731201172,-73.84663391113281,0.42014187574386597,460000
0.32694631814956665,-74.729736328125,-0.2536349296569824,3.0033607482910156,-5.395746231079102,1.748044490814209,-74.7984619140625,-0.5009189248085022,-96.29853057861328,-74.64685821533203,0.3989523649215698,480000
0.2252042293548584,-73.40798950195312,-0.38847100734710693,4.909634113311768,-4.772245407104492,1.0373040437698364,-73.54376220703125,-2.275824546813965,-96.76705169677734,-73.71418762207031,0.36228013038635254,500000
,,,,,,,,,,,500235
,,,,,,,,,,,500686
,,,,,,,,,,,501686
,,,,,,,,,,,502686
,,,,,,,,,,,503686
,,,,,,,,,,,504686
,,,,,,,,,,,505686
,,,,,,,,,,,506173
,,,,,,,,,,,506554
,,,,,,,,,,,507554
,,,,,,,,,,,508554
,,,,,,,,,,,509554
,,,,,,,,,,,510554
,,,,,,,,,,,511554
,,,,,,,,,,,512554
,,,,,,,,,,,513554
,,,,,,,,,,,514554
,,,,,,,,,,,515554
,,,,,,,,,,,516554
,,,,,,,,,,,517554
,,,,,,,,,,,518554
,,,,,,,,,,,519554
,,,,,,,,,,,520554
,,,,,,,,,,,521554
,,,,,,,,,,,522554
,,,,,,,,,,,523554
,,,,,,,,,,,524554
,,,,,,,,,,,525554
,,,,,,,,,,,526554
,,,,,,,,,,,527554
,,,,,,,,,,,528554
,,,,,,,,,,,529554
,,,,,,,,,,,529885
,,,,,,,,,,,530885
,,,,,,,,,,,531885
,,,,,,,,,,,532885
,,,,,,,,,,,533885
,,,,,,,,,,,534885
,,,,,,,,,,,535885
,,,,,,,,,,,536885
,,,,,,,,,,,537885
,,,,,,,,,,,538885
,,,,,,,,,,,539885
,,,,,,,,,,,540885
,,,,,,,,,,,541885
,,,,,,,,,,,542885
,,,,,,,,,,,543313
,,,,,,,,,,,544313
,,,,,,,,,,,545313
,,,,,,,,,,,546313
,,,,,,,,,,,547313
,,,,,,,,,,,547784
,,,,,,,,,,,548784
,,,,,,,,,,,549784
,,,,,,,,,,,550784
,,,,,,,,,,,551784
,,,,,,,,,,,552128
,,,,,,,,,,,553128
,,,,,,,,,,,554128
,,,,,,,,,,,555128
,,,,,,,,,,,556128
,,,,,,,,,,,557128
,,,,,,,,,,,558128
,,,,,,,,,,,559128
,,,,,,,,,,,560128
,,,,,,,,,,,561128
,,,,,,,,,,,562128
,,,,,,,,,,,563128
,,,,,,,,,,,564128
,,,,,,,,,,,565128
,,,,,,,,,,,565871
,,,,,,,,,,,566871
,,,,,,,,,,,567871
,,,,,,,,,,,568871
,,,,,,,,,,,569871
,,,,,,,,,,,570871
,,,,,,,,,,,571871
,,,,,,,,,,,572871
,,,,,,,,,,,573871
,,,,,,,,,,,574871
,,,,,,,,,,,575871
,,,,,,,,,,,576871
,,,,,,,,,,,577354
,,,,,,,,,,,578354
,,,,,,,,,,,579354
,,,,,,,,,,,580354
,,,,,,,,,,,581354
,,,,,,,,,,,582354
,,,,,,,,,,,582721
,,,,,,,,,,,583721
,,,,,,,,,,,584721
,,,,,,,,,,,585721
,,,,,,,,,,,586721
,,,,,,,,,,,587721
,,,,,,,,,,,588721
,,,,,,,,,,,589721
,,,,,,,,,,,590721
,,,,,,,,,,,591721
,,,,,,,,,,,592721
,,,,,,,,,,,593721
,,,,,,,,,,,594721
,,,,,,,,,,,595721
,,,,,,,,,,,596721
,,,,,,,,,,,597721
,,,,,,,,,,,598721
,,,,,,,,,,,599721
